Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      1.90     0.00        1     0.00     0.00  std::__detail::_Prime_rehash_policy::_Prime_rehash_policy(float)
  0.00      1.90     0.00        1     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<int const, int> >::_Hash_node_value_base()
  0.00      1.90     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true> const&)
  0.00      1.90     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >, true>::_Hashtable_ebo_helper()
  0.00      1.90     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >, true>::~_Hashtable_ebo_helper()
  0.00      1.90     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true> const&)
  0.00      1.90     0.00        1     0.00     0.00  std::pair<std::__detail::_Node_iterator<std::pair<int const, int>, false, false>, bool> std::__detail::_Insert<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, false>::insert<std::pair<int, int>, void>(std::pair<int, int>&&)
  0.00      1.90     0.00        1     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, int>, false>* std::addressof<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::__detail::_Hash_node<std::pair<int const, int>, false>&)
  0.00      1.90     0.00        1     0.00     0.00  std::__detail::_Hash_node_base** std::addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
  0.00      1.90     0.00        1     0.00     0.00  std::pair<std::__decay_and_strip<std::__detail::_Node_iterator<std::pair<int const, int>, false, false> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<std::__detail::_Node_iterator<std::pair<int const, int>, false, false>, bool>(std::__detail::_Node_iterator<std::pair<int const, int>, false, false>&&, bool&&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.53% of 1.90 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    1.90                 main [1]
                0.00    1.90       1/1           Solution::twoSum1(std::vector<int, std::allocator<int> >&, int) [2]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::~vector() [61]
                0.00    0.00       2/3           std::allocator<int>::allocator() [45]
                0.00    0.00       2/3           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [60]
                0.00    0.00       2/6           std::allocator<int>::~allocator() [15]
                0.00    0.00       1/1           Solution::printVec(std::vector<int, std::allocator<int> > const&) [107]
-----------------------------------------------
                0.00    1.90       1/1           main [1]
[2]    100.0    0.00    1.90       1         Solution::twoSum1(std::vector<int, std::allocator<int> >&, int) [2]
                1.02    0.00       1/1           Solution::funcTest2() [3]
                0.88    0.00       1/1           Solution::funcTest1() [4]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::operator[](unsigned long) [62]
                0.00    0.00       2/5           std::vector<int, std::allocator<int> >::size() const [23]
                0.00    0.00       2/2           std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::find(int const&) [93]
                0.00    0.00       2/2           std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::end() [92]
                0.00    0.00       2/2           bool std::__detail::operator!=<std::pair<int const, int>, false>(std::__detail::_Node_iterator_base<std::pair<int const, int>, false> const&, std::__detail::_Node_iterator_base<std::pair<int const, int>, false> const&) [97]
                0.00    0.00       1/1           std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::unordered_map() [138]
                0.00    0.00       1/1           std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::operator->() const [119]
                0.00    0.00       1/3           std::allocator<int>::allocator() [45]
                0.00    0.00       1/3           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [60]
                0.00    0.00       1/6           std::allocator<int>::~allocator() [15]
                0.00    0.00       1/1           std::pair<int, int>::pair<int&, int&, true>(int&, int&) [150]
                0.00    0.00       1/1           std::pair<std::__detail::_Node_iterator<std::pair<int const, int>, false, false>, bool> std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::insert<std::pair<int, int>, void>(std::pair<int, int>&&) [137]
                0.00    0.00       1/1           std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::~unordered_map() [139]
-----------------------------------------------
                1.02    0.00       1/1           Solution::twoSum1(std::vector<int, std::allocator<int> >&, int) [2]
[3]     53.7    1.02    0.00       1         Solution::funcTest2() [3]
-----------------------------------------------
                0.88    0.00       1/1           Solution::twoSum1(std::vector<int, std::allocator<int> >&, int) [2]
[4]     46.3    0.88    0.00       1         Solution::funcTest1() [4]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<int>::~allocator() [15]
[11]     0.0    0.00    0.00       6         __gnu_cxx::new_allocator<int>::~new_allocator() [11]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hash_node_value_base<std::pair<int const, int> >::_M_valptr() [18]
[12]     0.0    0.00    0.00       6         __gnu_cxx::__aligned_buffer<std::pair<int const, int> >::_M_ptr() [12]
                0.00    0.00       6/6           __gnu_cxx::__aligned_buffer<std::pair<int const, int> >::_M_addr() [13]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::__aligned_buffer<std::pair<int const, int> >::_M_ptr() [12]
[13]     0.0    0.00    0.00       6         __gnu_cxx::__aligned_buffer<std::pair<int const, int> >::_M_addr() [13]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [60]
                0.00    0.00       3/6           std::initializer_list<int>::end() const [38]
[14]     0.0    0.00    0.00       6         std::initializer_list<int>::begin() const [14]
-----------------------------------------------
                0.00    0.00       1/6           Solution::twoSum1(std::vector<int, std::allocator<int> >&, int) [2]
                0.00    0.00       2/6           main [1]
                0.00    0.00       3/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [52]
[15]     0.0    0.00    0.00       6         std::allocator<int>::~allocator() [15]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int>::~new_allocator() [11]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::~vector() [61]
                0.00    0.00       3/6           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [59]
[16]     0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [16]
-----------------------------------------------
                0.00    0.00       1/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [158]
                0.00    0.00       1/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_buckets(unsigned long) [156]
                0.00    0.00       2/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, int>, false>*) [155]
                0.00    0.00       2/6           std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::pair<int, int> >(std::pair<int, int>&&) [154]
[17]     0.0    0.00    0.00       6         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_node_allocator() [17]
                0.00    0.00       6/6           std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >, true>::_S_get(std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >, true>&) [19]
-----------------------------------------------
                0.00    0.00       1/6           std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::operator->() const [119]
                0.00    0.00       1/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, int>, false>*) [155]
                0.00    0.00       1/6           std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::pair<int, int> >(std::pair<int, int>&&) [154]
                0.00    0.00       3/6           std::__detail::_Hash_node_value_base<std::pair<int const, int> >::_M_v() [63]
[18]     0.0    0.00    0.00       6         std::__detail::_Hash_node_value_base<std::pair<int const, int> >::_M_valptr() [18]
                0.00    0.00       6/6           __gnu_cxx::__aligned_buffer<std::pair<int const, int> >::_M_ptr() [12]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_node_allocator() [17]
[19]     0.0    0.00    0.00       6         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >, true>::_S_get(std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >, true>&) [19]
-----------------------------------------------
                0.00    0.00       6/6           int* std::copy<int const*, int*>(int const*, int const*, int*) [73]
[20]     0.0    0.00    0.00       6         int const* std::__miter_base<int const*>(int const*) [20]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [68]
[21]     0.0    0.00    0.00       6         int const* std::__niter_base<int const*>(int const*) [21]
-----------------------------------------------
                0.00    0.00       1/6           std::pair<std::__detail::_Node_iterator<std::pair<int const, int>, false, false>, bool> std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::insert<std::pair<int, int>, void>(std::pair<int, int>&&) [137]
                0.00    0.00       1/6           std::pair<std::__detail::_Node_iterator<std::pair<int const, int>, false, false>, bool> std::__detail::_Insert<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, false>::insert<std::pair<int, int>, void>(std::pair<int, int>&&) [167]
